"","Screen_bg","consentkey.keys","consentkey.rt","beginexp.keys","beginexp.rt","checkresp.keys","checkresp.corr","checkresp.rt","Attention.thisRepN","Attention.thisTrialN","Attention.thisN","Attention.thisIndex","Attention.ran","Question","Solution","participant","Age","Gender","Handedness","Native.Language","date","expName","psychopyVersion","OS","frameRate","browser","xResolution","yResolution","gotoPrac.keys","gotoPrac.rt","InstRep.thisRepN","InstRep.thisTrialN","InstRep.thisN","InstRep.thisIndex","InstRep.ran","Prac_start.keys","Prac_start.rt","PreTargetDisplayTime","Target","ResponseKey_p.keys","ResponseKey_p.corr","ResponseKey_p.rt","prctrials.thisRepN","prctrials.thisTrialN","prctrials.thisN","prctrials.thisIndex","prctrials.ran","Block","Distractor1","Distractor2","Condition","Validity","CorrectAnswer","PositionT","PositionD","Saliency","WordPair","pracend.keys","pracend.rt","PracRepeat.thisRepN","PracRepeat.thisTrialN","PracRepeat.thisN","PracRepeat.thisIndex","PracRepeat.ran","ResponseKey.keys","ResponseKey.corr","ResponseKey.rt","firstlearntrials.thisRepN","firstlearntrials.thisTrialN","firstlearntrials.thisN","firstlearntrials.thisIndex","firstlearntrials.ran","brkcontinue.keys","Exptrials.thisRepN","Exptrials.thisTrialN","Exptrials.thisN","Exptrials.thisIndex","Exptrials.ran","brkcontinue.rt","afterpause.keys","afterpause.rt","blocks.thisRepN","blocks.thisTrialN","blocks.thisN","blocks.thisIndex","blocks.ran","CAproceed.keys","CAproceed.rt","CA_RespKey.keys","CA_RespKey.corr","CA_RespKey.rt","ContAwareness.thisRepN","ContAwareness.thisTrialN","ContAwareness.thisN","ContAwareness.thisIndex","ContAwareness.ran","AwarenessResp.keys","AwarenessResp.rt","Questionnaire.thisRepN","Questionnaire.thisTrialN","Questionnaire.thisN","Questionnaire.thisIndex","Questionnaire.ran","AwareQ","Performance","ContingencyChkScore","todebrief.keys","todebrief.rt","ExpExit.keys","ExpExit.rt"
"1774","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",999,33,"male","right","German","2020-10-13_16h23.34.296","OS_Exp2_v2","2020.1.3","MacIntel",60,"Chrome",1440,900,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"3","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Stein","test","valid","a","bottom","nil","nonsalient",4,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.7651900000055321]",NA,NA,NA,NA,NA,"",0,185,185,159,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1775","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",999,33,"male","right","German","2020-10-13_16h23.34.296","OS_Exp2_v2","2020.1.3","MacIntel",60,"Chrome",1440,900,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Kreis","learn","valid","a","top","bottom","Kreis",4,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.5341999999945983]",NA,NA,NA,NA,NA,"",0,186,186,43,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1776","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",999,33,"male","right","German","2020-10-13_16h23.34.296","OS_Exp2_v2","2020.1.3","MacIntel",60,"Chrome",1440,900,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"9","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Kreis","learn","valid","a","top","bottom","Kreis",4,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.5162099999724887]",NA,NA,NA,NA,NA,"",0,187,187,51,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1777","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",999,33,"male","right","German","2020-10-13_16h23.34.296","OS_Exp2_v2","2020.1.3","MacIntel",60,"Chrome",1440,900,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"2","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","invalid","l","bottom","nil","salient",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.5961999999708496]",NA,NA,NA,NA,NA,"",0,188,188,205,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1778","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",999,33,"male","right","German","2020-10-13_16h23.34.296","OS_Exp2_v2","2020.1.3","MacIntel",60,"Chrome",1440,900,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"8","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Tisch","test","valid","l","bottom","nil","nonsalient",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.5973800000501797]",NA,NA,NA,NA,NA,"",0,189,189,166,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1779","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",999,33,"male","right","German","2020-10-13_16h23.34.296","OS_Exp2_v2","2020.1.3","MacIntel",60,"Chrome",1440,900,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"4","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Markt","learn","valid","l","top","bottom","Markt",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.614560000016354]",NA,NA,NA,NA,NA,"",0,190,190,82,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1780","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",999,33,"male","right","German","2020-10-13_16h23.34.296","OS_Exp2_v2","2020.1.3","MacIntel",60,"Chrome",1440,900,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"9","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Stein","learn","valid","a","bottom","top","Kreis",4,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.4992649999912828]",NA,NA,NA,NA,NA,"",0,191,191,101,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1781","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",999,33,"male","right","German","2020-10-13_16h23.34.296","OS_Exp2_v2","2020.1.3","MacIntel",60,"Chrome",1440,900,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"5","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Stein","learn","valid","a","top","top","Kreis",4,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.5813799999887124]",NA,NA,NA,NA,NA,"",0,192,192,81,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1782","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",999,33,"male","right","German","2020-10-13_16h23.34.296","OS_Exp2_v2","2020.1.3","MacIntel",60,"Chrome",1440,900,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"2","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Tisch","learn","valid","l","top","top","Markt",4,"",NA,NA,NA,NA,NA,NA,"[""a"",""l""]",0,"[0.4635699999635108,1.1128899999894202]",NA,NA,NA,NA,NA,"",0,193,193,56,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1783","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",999,33,"male","right","German","2020-10-13_16h23.34.296","OS_Exp2_v2","2020.1.3","MacIntel",60,"Chrome",1440,900,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"5","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","valid","a","top","nil","salient",4,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[1.0286099999793805]",NA,NA,NA,NA,NA,"",0,194,194,177,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1784","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",999,33,"male","right","German","2020-10-13_16h23.34.296","OS_Exp2_v2","2020.1.3","MacIntel",60,"Chrome",1440,900,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","valid","a","top","nil","salient",4,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.6479399999952875]",NA,NA,NA,NA,NA,"",0,195,195,161,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1785","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",999,33,"male","right","German","2020-10-13_16h23.34.296","OS_Exp2_v2","2020.1.3","MacIntel",60,"Chrome",1440,900,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"5","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Stein","learn","valid","a","top","top","Kreis",4,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.6828649999806657]",NA,NA,NA,NA,NA,"",0,196,196,17,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1786","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",999,33,"male","right","German","2020-10-13_16h23.34.296","OS_Exp2_v2","2020.1.3","MacIntel",60,"Chrome",1440,900,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Stein","learn","valid","a","top","top","Kreis",4,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.6786650000140071]",NA,NA,NA,NA,NA,"",0,197,197,73,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1787","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",999,33,"male","right","German","2020-10-13_16h23.34.296","OS_Exp2_v2","2020.1.3","MacIntel",60,"Chrome",1440,900,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"3","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","valid","a","top","nil","salient",4,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.7470500000054017]",NA,NA,NA,NA,NA,"",0,198,198,169,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1788","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",999,33,"male","right","German","2020-10-13_16h23.34.296","OS_Exp2_v2","2020.1.3","MacIntel",60,"Chrome",1440,900,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"9","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Stein","learn","valid","a","top","top","Kreis",4,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.6435449999989942]",NA,NA,NA,NA,NA,"",0,199,199,33,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1789","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",999,33,"male","right","German","2020-10-13_16h23.34.296","OS_Exp2_v2","2020.1.3","MacIntel",60,"Chrome",1440,900,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"6","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Markt","learn","valid","l","bottom","bottom","Markt",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.5624700000043958]",NA,NA,NA,NA,NA,"",0,200,200,30,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1790","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",999,33,"male","right","German","2020-10-13_16h23.34.296","OS_Exp2_v2","2020.1.3","MacIntel",60,"Chrome",1440,900,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"8","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Markt","test","valid","l","bottom","nil","salient",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[1.0322199999936856]",NA,NA,NA,NA,NA,"",0,201,201,164,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1791","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",999,33,"male","right","German","2020-10-13_16h23.34.296","OS_Exp2_v2","2020.1.3","MacIntel",60,"Chrome",1440,900,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Stein","learn","valid","a","top","top","Kreis",4,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.533655000035651]",NA,NA,NA,NA,NA,"",0,202,202,113,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1792","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",999,33,"male","right","German","2020-10-13_16h23.34.296","OS_Exp2_v2","2020.1.3","MacIntel",60,"Chrome",1440,900,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"6","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Markt","learn","valid","l","top","bottom","Markt",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[1.0110250000143424]",NA,NA,NA,NA,NA,"",0,203,203,90,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1793","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",999,33,"male","right","German","2020-10-13_16h23.34.296","OS_Exp2_v2","2020.1.3","MacIntel",60,"Chrome",1440,900,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"2","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Tisch","test","valid","l","top","nil","nonsalient",4,"",NA,NA,NA,NA,NA,NA,"[""a"",""l""]",0,"[0.5451350000221282,0.9474500000360422]",NA,NA,NA,NA,NA,"",0,204,204,170,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1794","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",999,33,"male","right","German","2020-10-13_16h23.34.296","OS_Exp2_v2","2020.1.3","MacIntel",60,"Chrome",1440,900,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"3","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Kreis","learn","valid","a","top","bottom","Kreis",4,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.9122900000074878]",NA,NA,NA,NA,NA,"",0,205,205,3,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1795","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",999,33,"male","right","German","2020-10-13_16h23.34.296","OS_Exp2_v2","2020.1.3","MacIntel",60,"Chrome",1440,900,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"9","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Stein","learn","valid","a","bottom","top","Kreis",4,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.8326750000123866]",NA,NA,NA,NA,NA,"",0,206,206,109,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1796","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",999,33,"male","right","German","2020-10-13_16h23.34.296","OS_Exp2_v2","2020.1.3","MacIntel",60,"Chrome",1440,900,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Markt","test","invalid","a","bottom","nil","salient",4,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.3977949999971315]",NA,NA,NA,NA,NA,"",0,207,207,188,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1797","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",999,33,"male","right","German","2020-10-13_16h23.34.296","OS_Exp2_v2","2020.1.3","MacIntel",60,"Chrome",1440,900,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"6","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Tisch","learn","valid","l","top","top","Markt",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.6491050000186078]",NA,NA,NA,NA,NA,"",0,208,208,16,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1798","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",999,33,"male","right","German","2020-10-13_16h23.34.296","OS_Exp2_v2","2020.1.3","MacIntel",60,"Chrome",1440,900,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Markt","learn","invalid","a","top","bottom","Markt",4,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.7133949999697506]",NA,NA,NA,NA,NA,"",0,209,209,138,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1799","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",999,33,"male","right","German","2020-10-13_16h23.34.296","OS_Exp2_v2","2020.1.3","MacIntel",60,"Chrome",1440,900,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"8","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Stein","test","invalid","l","bottom","nil","nonsalient",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[4.470060000021476]",NA,NA,NA,NA,NA,"",0,210,210,199,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1800","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",999,33,"male","right","German","2020-10-13_16h23.34.296","OS_Exp2_v2","2020.1.3","MacIntel",60,"Chrome",1440,900,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"5","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Stein","test","valid","a","top","nil","nonsalient",4,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[1.2144250000128523]",NA,NA,NA,NA,NA,"",0,211,211,171,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1801","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",999,33,"male","right","German","2020-10-13_16h23.34.296","OS_Exp2_v2","2020.1.3","MacIntel",60,"Chrome",1440,900,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"8","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Tisch","learn","valid","l","top","top","Markt",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[3.0505799999809824]",NA,NA,NA,NA,NA,"",0,212,212,120,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1802","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",999,33,"male","right","German","2020-10-13_16h23.34.296","OS_Exp2_v2","2020.1.3","MacIntel",60,"Chrome",1440,900,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"9","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Stein","learn","valid","a","bottom","top","Kreis",4,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.6964900000020862]",NA,NA,NA,NA,NA,"",0,213,213,133,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1803","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",999,33,"male","right","German","2020-10-13_16h23.34.296","OS_Exp2_v2","2020.1.3","MacIntel",60,"Chrome",1440,900,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"2","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Kreis","learn","invalid","l","bottom","bottom","Kreis",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.7966749999905005]",NA,NA,NA,NA,NA,"",0,214,214,71,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1804","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",999,33,"male","right","German","2020-10-13_16h23.34.296","OS_Exp2_v2","2020.1.3","MacIntel",60,"Chrome",1440,900,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"6","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Markt","learn","valid","l","bottom","bottom","Markt",4,"",NA,NA,NA,NA,NA,NA,"[""a"",""l""]",0,"[0.7811100000399165,1.0994850000133738]",NA,NA,NA,NA,NA,"",0,215,215,38,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1805","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",999,33,"male","right","German","2020-10-13_16h23.34.296","OS_Exp2_v2","2020.1.3","MacIntel",60,"Chrome",1440,900,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"2","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Markt","learn","valid","l","bottom","bottom","Markt",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.7511450000456534]",NA,NA,NA,NA,NA,"",0,216,216,118,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1806","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",999,33,"male","right","German","2020-10-13_16h23.34.296","OS_Exp2_v2","2020.1.3","MacIntel",60,"Chrome",1440,900,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"5","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Tisch","test","invalid","a","top","nil","nonsalient",4,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.8283899999805726]",NA,NA,NA,NA,NA,"",0,217,217,186,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1807","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",999,33,"male","right","German","2020-10-13_16h23.34.296","OS_Exp2_v2","2020.1.3","MacIntel",60,"Chrome",1440,900,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"9","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Kreis","learn","valid","a","bottom","bottom","Kreis",4,"",NA,NA,NA,NA,NA,NA,"[""l"",""a""]",0,"[1.6131350000505336,2.798385000030976]",NA,NA,NA,NA,NA,"",0,218,218,103,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1808","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",999,33,"male","right","German","2020-10-13_16h23.34.296","OS_Exp2_v2","2020.1.3","MacIntel",60,"Chrome",1440,900,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"4","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","invalid","l","bottom","nil","salient",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.7631950000068173]",NA,NA,NA,NA,NA,"",0,219,219,197,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1809","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",999,33,"male","right","German","2020-10-13_16h23.34.296","OS_Exp2_v2","2020.1.3","MacIntel",60,"Chrome",1440,900,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"3","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Kreis","learn","valid","a","bottom","bottom","Kreis",4,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[2.8441050000255927]",NA,NA,NA,NA,NA,"",0,220,220,135,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"1810","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",999,33,"male","right","German","2020-10-13_16h23.34.296","OS_Exp2_v2","2020.1.3","MacIntel",60,"Chrome",1440,900,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"2","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Stein","test","invalid","l","top","nil","nonsalient",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[2.4054400000022724]",NA,NA,NA,NA,NA,"",0,221,221,211,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
