"","Screen_bg","consentkey.keys","consentkey.rt","beginexp.keys","beginexp.rt","checkresp.keys","checkresp.corr","checkresp.rt","Attention.thisRepN","Attention.thisTrialN","Attention.thisN","Attention.thisIndex","Attention.ran","Question","Solution","participant","Age","Gender","Handedness","Native.Language","date","expName","psychopyVersion","OS","frameRate","browser","xResolution","yResolution","gotoPrac.keys","gotoPrac.rt","InstRep.thisRepN","InstRep.thisTrialN","InstRep.thisN","InstRep.thisIndex","InstRep.ran","Prac_start.keys","Prac_start.rt","PreTargetDisplayTime","Target","ResponseKey_p.keys","ResponseKey_p.corr","ResponseKey_p.rt","prctrials.thisRepN","prctrials.thisTrialN","prctrials.thisN","prctrials.thisIndex","prctrials.ran","Block","Distractor1","Distractor2","Condition","Validity","CorrectAnswer","PositionT","PositionD","Saliency","WordPair","pracend.keys","pracend.rt","PracRepeat.thisRepN","PracRepeat.thisTrialN","PracRepeat.thisN","PracRepeat.thisIndex","PracRepeat.ran","ResponseKey.keys","ResponseKey.corr","ResponseKey.rt","firstlearntrials.thisRepN","firstlearntrials.thisTrialN","firstlearntrials.thisN","firstlearntrials.thisIndex","firstlearntrials.ran","brkcontinue.keys","Exptrials.thisRepN","Exptrials.thisTrialN","Exptrials.thisN","Exptrials.thisIndex","Exptrials.ran","brkcontinue.rt","afterpause.keys","afterpause.rt","blocks.thisRepN","blocks.thisTrialN","blocks.thisN","blocks.thisIndex","blocks.ran","CAproceed.keys","CAproceed.rt","CA_RespKey.keys","CA_RespKey.corr","CA_RespKey.rt","ContAwareness.thisRepN","ContAwareness.thisTrialN","ContAwareness.thisN","ContAwareness.thisIndex","ContAwareness.ran","AwarenessResp.keys","AwarenessResp.rt","Questionnaire.thisRepN","Questionnaire.thisTrialN","Questionnaire.thisN","Questionnaire.thisIndex","Questionnaire.ran","AwareQ","Performance","ContingencyChkScore","todebrief.keys","todebrief.rt","ExpExit.keys","ExpExit.rt"
"1808","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",5,32,"female","right","German","2020-10-13_14h24.22.371","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1680,1050,NA,NA,NA,NA,NA,NA,NA,"",NA,0.35,"4","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Kreis","learn","valid","l","bottom","top","Stein",2,NA,NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.8479999999999563]",NA,NA,NA,NA,NA,"",0,4,4,100,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"1809","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",5,32,"female","right","German","2020-10-13_14h24.22.371","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1680,1050,NA,NA,NA,NA,NA,NA,NA,"",NA,0.55,"2","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Stein","learn","valid","l","top","bottom","Stein",2,NA,NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.7300000000000182]",NA,NA,NA,NA,NA,"",0,5,5,26,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"1810","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",5,32,"female","right","German","2020-10-13_14h24.22.371","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1680,1050,NA,NA,NA,NA,NA,NA,NA,"",NA,0.35,"3","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Markt","learn","valid","a","top","top","Tisch",2,NA,NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.8799999999999955]",NA,NA,NA,NA,NA,"",0,6,6,49,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"1811","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",5,32,"female","right","German","2020-10-13_14h24.22.371","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1680,1050,NA,NA,NA,NA,NA,NA,NA,"",NA,0.5,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Markt","learn","valid","a","bottom","top","Tisch",2,NA,NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.6660000000000537]",NA,NA,NA,NA,NA,"",0,7,7,117,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"1812","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",5,32,"female","right","German","2020-10-13_14h24.22.371","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1680,1050,NA,NA,NA,NA,NA,NA,NA,"",NA,0.5,"9","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Tisch","learn","valid","a","bottom","bottom","Tisch",2,NA,NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.6299999999999955]",NA,NA,NA,NA,NA,"",0,8,8,103,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"1813","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",5,32,"female","right","German","2020-10-13_14h24.22.371","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1680,1050,NA,NA,NA,NA,NA,NA,NA,"",NA,0.45,"3","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Stein","learn","invalid","a","top","bottom","Stein",2,NA,NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.9519999999999982]",NA,NA,NA,NA,NA,"",0,9,9,66,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"1814","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",5,32,"female","right","German","2020-10-13_14h24.22.371","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1680,1050,NA,NA,NA,NA,NA,NA,NA,"",NA,0.4,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Tisch","learn","valid","a","bottom","bottom","Tisch",2,NA,NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.6459999999999582]",NA,NA,NA,NA,NA,"",0,10,10,55,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"1815","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",5,32,"female","right","German","2020-10-13_14h24.22.371","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1680,1050,NA,NA,NA,NA,NA,NA,NA,"",NA,0.45,"8","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Tisch","learn","invalid","l","top","bottom","Tisch",2,NA,NA,NA,NA,NA,NA,NA,"[""l""]",1,"[1.1259999999999764]",NA,NA,NA,NA,NA,"",0,11,11,139,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"1816","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",5,32,"female","right","German","2020-10-13_14h24.22.371","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1680,1050,NA,NA,NA,NA,NA,NA,NA,"",NA,0.4,"2","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Markt","test","invalid","l","bottom","nil","nonsalient",2,NA,NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.9470000000000027]",NA,NA,NA,NA,NA,"",0,12,12,199,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"1817","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",5,32,"female","right","German","2020-10-13_14h24.22.371","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1680,1050,NA,NA,NA,NA,NA,NA,NA,"",NA,0.5,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Tisch","learn","valid","a","top","bottom","Tisch",2,NA,NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.84699999999998]",NA,NA,NA,NA,NA,"",0,13,13,43,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"1818","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",5,32,"female","right","German","2020-10-13_14h24.22.371","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1680,1050,NA,NA,NA,NA,NA,NA,NA,"",NA,0.45,"6","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Stein","learn","valid","l","bottom","bottom","Stein",2,NA,NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.8120000000000118]",NA,NA,NA,NA,NA,"",0,14,14,102,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"1819","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",5,32,"female","right","German","2020-10-13_14h24.22.371","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1680,1050,NA,NA,NA,NA,NA,NA,NA,"",NA,0.5,"8","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Stein","learn","valid","l","top","bottom","Stein",2,NA,NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.83299999999997]",NA,NA,NA,NA,NA,"",0,15,15,114,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"1820","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",5,32,"female","right","German","2020-10-13_14h24.22.371","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1680,1050,NA,NA,NA,NA,NA,NA,NA,"",NA,0.35,"3","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Tisch","test","valid","a","bottom","nil","salient",2,NA,NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.9279999999999973]",NA,NA,NA,NA,NA,"",0,16,16,149,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"1821","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",5,32,"female","right","German","2020-10-13_14h24.22.371","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1680,1050,NA,NA,NA,NA,NA,NA,NA,"",NA,0.55,"2","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","valid","l","bottom","nil","nonsalient",2,NA,NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.9020000000000437]",NA,NA,NA,NA,NA,"",0,17,17,182,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"1822","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",5,32,"female","right","German","2020-10-13_14h24.22.371","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1680,1050,NA,NA,NA,NA,NA,NA,NA,"",NA,0.45,"8","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Stein","learn","valid","l","top","bottom","Stein",2,NA,NA,NA,NA,NA,NA,NA,"[""l""]",1,"[1.094000000000051]",NA,NA,NA,NA,NA,"",0,18,18,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"1823","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",5,32,"female","right","German","2020-10-13_14h24.22.371","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1680,1050,NA,NA,NA,NA,NA,NA,NA,"",NA,0.55,"5","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","invalid","a","bottom","nil","nonsalient",2,NA,NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.7450000000000045]",NA,NA,NA,NA,NA,"",0,19,19,190,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"1824","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",5,32,"female","right","German","2020-10-13_14h24.22.371","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1680,1050,NA,NA,NA,NA,NA,NA,NA,"",NA,0.45,"2","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","valid","l","top","nil","nonsalient",2,NA,NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.8840000000000146]",NA,NA,NA,NA,NA,"",0,20,20,178,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"1825","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",5,32,"female","right","German","2020-10-13_14h24.22.371","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1680,1050,NA,NA,NA,NA,NA,NA,NA,"",NA,0.4,"4","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Stein","learn","valid","l","bottom","bottom","Stein",2,NA,NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.6839999999999691]",NA,NA,NA,NA,NA,"",0,21,21,86,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"1826","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",5,32,"female","right","German","2020-10-13_14h24.22.371","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1680,1050,NA,NA,NA,NA,NA,NA,NA,"",NA,0.55,"3","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Markt","learn","valid","a","bottom","top","Tisch",2,NA,NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.8810000000000855]",NA,NA,NA,NA,NA,"",0,22,22,101,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"1827","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",5,32,"female","right","German","2020-10-13_14h24.22.371","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1680,1050,NA,NA,NA,NA,NA,NA,NA,"",NA,0.55,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Markt","learn","valid","a","top","top","Tisch",2,NA,NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.8659999999999854]",NA,NA,NA,NA,NA,"",0,23,23,9,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"1828","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",5,32,"female","right","German","2020-10-13_14h24.22.371","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1680,1050,NA,NA,NA,NA,NA,NA,NA,"",NA,0.45,"9","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Markt","test","valid","a","top","nil","nonsalient",2,NA,NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.9179999999998927]",NA,NA,NA,NA,NA,"",0,24,24,155,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"1829","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",5,32,"female","right","German","2020-10-13_14h24.22.371","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1680,1050,NA,NA,NA,NA,NA,NA,NA,"",NA,0.55,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Tisch","test","valid","a","bottom","nil","salient",2,NA,NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.7619999999999436]",NA,NA,NA,NA,NA,"",0,25,25,165,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"1830","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",5,32,"female","right","German","2020-10-13_14h24.22.371","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1680,1050,NA,NA,NA,NA,NA,NA,NA,"",NA,0.55,"8","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Kreis","learn","valid","l","top","top","Stein",2,NA,NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.7140000000000555]",NA,NA,NA,NA,NA,"",0,26,26,32,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"1831","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",5,32,"female","right","German","2020-10-13_14h24.22.371","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1680,1050,NA,NA,NA,NA,NA,NA,NA,"",NA,0.5,"4","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Markt","test","invalid","l","top","nil","nonsalient",2,NA,NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.6440000000000055]",NA,NA,NA,NA,NA,"",0,27,27,219,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"1832","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",5,32,"female","right","German","2020-10-13_14h24.22.371","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1680,1050,NA,NA,NA,NA,NA,NA,NA,"",NA,0.35,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Tisch","learn","valid","a","bottom","bottom","Tisch",2,NA,NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.8179999999999836]",NA,NA,NA,NA,NA,"",0,28,28,23,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"1833","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",5,32,"female","right","German","2020-10-13_14h24.22.371","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1680,1050,NA,NA,NA,NA,NA,NA,NA,"",NA,0.45,"8","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Kreis","learn","valid","l","bottom","top","Stein",2,NA,NA,NA,NA,NA,NA,NA,"[""l""]",1,"[1.0979999999999563]",NA,NA,NA,NA,NA,"",0,29,29,28,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"1834","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",5,32,"female","right","German","2020-10-13_14h24.22.371","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1680,1050,NA,NA,NA,NA,NA,NA,NA,"",NA,0.35,"9","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Kreis","learn","invalid","a","bottom","top","Stein",2,NA,NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.86200000000008]",NA,NA,NA,NA,NA,"",0,30,30,140,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"1835","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",5,32,"female","right","German","2020-10-13_14h24.22.371","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1680,1050,NA,NA,NA,NA,NA,NA,NA,"",NA,0.35,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Tisch","learn","valid","a","top","bottom","Tisch",2,NA,NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.7469999999999573]",NA,NA,NA,NA,NA,"",0,31,31,27,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"1836","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",5,32,"female","right","German","2020-10-13_14h24.22.371","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1680,1050,NA,NA,NA,NA,NA,NA,NA,"",NA,0.55,"5","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Tisch","test","valid","a","top","nil","salient",2,NA,NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.8819999999999482]",NA,NA,NA,NA,NA,"",0,32,32,153,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"1837","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",5,32,"female","right","German","2020-10-13_14h24.22.371","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1680,1050,NA,NA,NA,NA,NA,NA,NA,"",NA,0.35,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Markt","learn","valid","a","top","top","Tisch",2,NA,NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.67999999999995]",NA,NA,NA,NA,NA,"",0,33,33,33,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"1838","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",5,32,"female","right","German","2020-10-13_14h24.22.371","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1680,1050,NA,NA,NA,NA,NA,NA,NA,"",NA,0.5,"8","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Markt","learn","invalid","l","top","top","Tisch",2,NA,NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.6639999999999873]",NA,NA,NA,NA,NA,"",0,34,34,65,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"1839","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",5,32,"female","right","German","2020-10-13_14h24.22.371","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1680,1050,NA,NA,NA,NA,NA,NA,NA,"",NA,0.4,"5","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Markt","learn","valid","a","top","top","Tisch",2,NA,NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.6639999999999873]",NA,NA,NA,NA,NA,"",0,35,35,57,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"1840","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",5,32,"female","right","German","2020-10-13_14h24.22.371","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1680,1050,NA,NA,NA,NA,NA,NA,NA,"",NA,0.55,"2","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Tisch","test","invalid","l","top","nil","salient",2,NA,NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.9339999999999691]",NA,NA,NA,NA,NA,"",0,36,36,217,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"1841","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",5,32,"female","right","German","2020-10-13_14h24.22.371","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1680,1050,NA,NA,NA,NA,NA,NA,NA,"",NA,0.5,"9","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Tisch","learn","valid","a","top","bottom","Tisch",2,NA,NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.6469999999999345]",NA,NA,NA,NA,NA,"",0,37,37,11,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"1842","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",5,32,"female","right","German","2020-10-13_14h24.22.371","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1680,1050,NA,NA,NA,NA,NA,NA,NA,"",NA,0.5,"2","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Stein","learn","valid","l","top","bottom","Stein",2,NA,NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.59800000000007]",NA,NA,NA,NA,NA,"",0,38,38,50,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"1843","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",5,32,"female","right","German","2020-10-13_14h24.22.371","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1680,1050,NA,NA,NA,NA,NA,NA,NA,"",NA,0.45,"5","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Markt","learn","valid","a","bottom","top","Tisch",2,NA,NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.8310000000000173]",NA,NA,NA,NA,NA,"",0,39,39,77,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"1844","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",5,32,"female","right","German","2020-10-13_14h24.22.371","OS_Exp2_v2","2020.1.3","Win32",60,"Firefox",1680,1050,NA,NA,NA,NA,NA,NA,NA,"",NA,0.35,"3","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Stein","learn","invalid","a","top","bottom","Stein",2,NA,NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.84699999999998]",NA,NA,NA,NA,NA,"",0,40,40,138,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
